time,lcj,hxj,fyj,hgj,x,y,z,
2018-5-20 11:7:59.77400,4.61292,121.13060,-0.10916,-1.02100,521332.67222,4084092.37325,50.53614
2018-5-20 11:7:59.82100,4.63585,121.13560,-0.11216,-1.02000,521332.69188,4084092.36143,50.53614
2018-5-20 11:7:59.88300,4.65978,121.13260,-0.11016,-1.02400,521332.71240,4084092.34911,50.53613
2018-5-20 11:7:59.93000,4.69169,121.13860,-0.10916,-1.01500,521332.73975,4084092.33267,50.53613
2018-5-20 11:7:59.97700,4.72261,121.13660,-0.10416,-1.01900,521332.76625,4084092.31675,50.53613
2018-5-20 11:8:0.02300,4.74654,121.13960,-0.10216,-1.01400,521332.78676,4084092.30442,50.53613
2018-5-20 11:8:0.08600,4.76947,121.13960,-0.09516,-1.00900,521332.80642,4084092.29261,50.53613
2018-5-20 11:8:0.13300,4.80138,121.14060,-0.08916,-1.00700,521332.83377,4084092.27617,50.53614
2018-5-20 11:8:0.17900,4.83230,121.14160,-0.08516,-1.00500,521332.86026,4084092.26025,50.53615
2018-5-20 11:8:0.22600,4.85623,121.14060,-0.08216,-1.00400,521332.88078,4084092.24792,50.53615
2018-5-20 11:8:0.28900,4.88016,121.14160,-0.09116,-1.00400,521332.90129,4084092.23559,50.53616
2018-5-20 11:8:0.33500,4.91107,121.14260,-0.09516,-1.00800,521332.92778,4084092.21967,50.53617
2018-5-20 11:8:0.38200,4.93500,121.14560,-0.09416,-1.00400,521332.94829,4084092.20734,50.53617
2018-5-20 11:8:0.44500,4.95794,121.14360,-0.09016,-1.00600,521332.96795,4084092.19552,50.53617
2018-5-20 11:8:0.49100,4.98985,121.14560,-0.08816,-1.00500,521332.99530,4084092.17909,50.53618
2018-5-20 11:8:0.53800,5.02176,121.14560,-0.08668,-1.00445,521333.02265,4084092.16265,50.53619
2018-5-20 11:8:0.58500,5.04469,121.14860,-0.08516,-1.00400,521333.04231,4084092.15083,50.53620
2018-5-20 11:8:0.64700,5.06863,121.15160,-0.08416,-1.01300,521333.06282,4084092.13850,50.53621
2018-5-20 11:8:0.69400,5.09954,121.14960,-0.08516,-1.01500,521333.08931,4084092.12257,50.53622
2018-5-20 11:8:0.74100,5.12347,121.15060,-0.08316,-1.02200,521333.10982,4084092.11024,50.53622
2018-5-20 11:8:0.80300,5.14740,121.15360,-0.07816,-1.02600,521333.13033,4084092.09791,50.53623
2018-5-20 11:8:0.85000,5.17831,121.14960,-0.07616,-1.01700,521333.15682,4084092.08198,50.53625
