2018-5-20 11:36:55.68200,-1742.44531,1023.95271,-0.63820
2018-5-20 11:36:55.72900,-1742.41199,1023.93264,-0.63820
2018-5-20 11:36:55.77600,-1742.37868,1023.91256,-0.63820
2018-5-20 11:36:55.82300,-1742.33766,1023.88786,-0.63820
2018-5-20 11:36:55.88500,-1742.30434,1023.86779,-0.63820
2018-5-20 11:36:55.93200,-1742.27102,1023.84772,-0.63820
2018-5-20 11:36:55.97900,-1742.23684,1023.82713,-0.63820
2018-5-20 11:36:56.02600,-1742.20352,1023.80706,-0.63821
2018-5-20 11:36:56.08800,-1742.16337,1023.78288,-0.63821
2018-5-20 11:36:56.13500,-1742.12922,1023.76231,-0.63821
2018-5-20 11:36:56.18200,-1742.09589,1023.74224,-0.63822
2018-5-20 11:36:56.24400,-1742.05488,1023.71754,-0.63822
2018-5-20 11:36:56.29100,-1742.02156,1023.69747,-0.63822
2018-5-20 11:36:56.33800,-1741.98824,1023.67741,-0.63823
2018-5-20 11:36:56.38400,-1741.94722,1023.65271,-0.63823
2018-5-20 11:36:56.44700,-1741.91390,1023.63264,-0.63823
2018-5-20 11:36:56.49400,-1741.88057,1023.61258,-0.63824
2018-5-20 11:36:56.54000,-1741.83956,1023.58788,-0.63825
2018-5-20 11:36:56.58700,-1741.80624,1023.56782,-0.63825
2018-5-20 11:36:56.65000,-1741.77208,1023.54725,-0.63826
2018-5-20 11:36:56.69600,-1741.73190,1023.52306,-0.63826
2018-5-20 11:36:56.74300,-1741.69860,1023.50301,-0.63827
2018-5-20 11:36:56.80600,-1741.66441,1023.48243,-0.63828
2018-5-20 11:36:56.85200,-1741.62426,1023.45825,-0.63828
2018-5-20 11:36:56.89900,-1741.59093,1023.43819,-0.63829
2018-5-20 11:36:56.94600,-1741.55675,1023.41761,-0.63830
2018-5-20 11:36:57.00800,-1741.51659,1023.39343,-0.63831
2018-5-20 11:36:57.05500,-1741.48327,1023.37337,-0.63831
2018-5-20 11:36:57.10200,-1741.44908,1023.35279,-0.63832
2018-5-20 11:36:57.14900,-1741.40892,1023.32861,-0.63833
2018-5-20 11:36:57.21100,-1741.38160,1023.31216,-0.63834
2018-5-20 11:36:57.25800,-1741.34141,1023.28797,-0.63835
2018-5-20 11:36:57.30500,-1741.30126,1023.26379,-0.63836
2018-5-20 11:36:57.36700,-1741.27393,1023.24734,-0.63837
2018-5-20 11:36:57.41400,-1741.23377,1023.22317,-0.63838
2018-5-20 11:36:57.46100,-1741.20045,1023.20310,-0.63838
