Sec,+-,+-,
2018-5-20 13:30:59.00000,-2428700.67550,4493233.96460,3807340.86920,
2018-5-20 13:31:0.00000,-2428700.67290,4493233.96140,3807340.86480,
2018-5-20 13:31:1.00000,-2428700.66920,4493233.96250,3807340.86880,
2018-5-20 13:31:2.00000,-2428700.67210,4493233.96190,3807340.86760,
2018-5-20 13:31:3.00000,-2428700.67220,4493233.96130,3807340.86660,
2018-5-20 13:31:4.00000,-2428700.67620,4493233.96120,3807340.87430,
2018-5-20 13:31:5.00000,-2428700.67520,4493233.96090,3807340.87240,
2018-5-20 13:31:6.00000,-2428700.67260,4493233.95730,3807340.86740,
2018-5-20 13:31:7.00000,-2428700.67630,4493233.96320,3807340.87160,
2018-5-20 13:31:8.00000,-2428700.67420,4493233.95730,3807340.87020,
2018-5-20 13:31:9.00000,-2428700.67290,4493233.95860,3807340.86950,
2018-5-20 13:31:10.00000,-2428700.67850,4493233.95960,3807340.87170,
2018-5-20 13:31:11.00000,-2428700.67650,4493233.95740,3807340.86970,
2018-5-20 13:31:12.00000,-2428700.67090,4493233.95790,3807340.86580,
2018-5-20 13:31:13.00000,-2428700.66890,4493233.95550,3807340.87050,
2018-5-20 13:31:14.00000,-2428700.66870,4493233.95640,3807340.86730,
2018-5-20 13:31:15.00000,-2428700.67380,4493233.96150,3807340.86760,
2018-5-20 13:31:16.00000,-2428700.66540,4493233.95400,3807340.86170,
2018-5-20 13:31:17.00000,-2428700.66840,4493233.95590,3807340.86390,
2018-5-20 13:31:18.00000,-2428700.66920,4493233.96320,3807340.86420,
2018-5-20 13:31:19.00000,-2428700.66660,4493233.95800,3807340.86620,
2018-5-20 13:31:20.00000,-2428700.66830,4493233.95380,3807340.86380,
2018-5-20 13:31:21.00000,-2428700.66360,4493233.95410,3807340.85860,
2018-5-20 13:31:22.00000,-2428700.66410,4493233.95240,3807340.85950,
2018-5-20 13:31:23.00000,-2428700.66350,4493233.95670,3807340.85970,
2018-5-20 13:31:24.00000,-2428700.66850,4493233.96200,3807340.86960,
2018-5-20 13:31:25.00000,-2428700.66340,4493233.95520,3807340.86030,
2018-5-20 13:31:26.00000,-2428700.66750,4493233.96180,3807340.86440,
2018-5-20 13:31:27.00000,-2428700.66640,4493233.95870,3807340.87120,
2018-5-20 13:31:28.00000,-2428700.66250,4493233.95430,3807340.86660,
2018-5-20 13:31:29.00000,-2428700.66000,4493233.95350,3807340.86040,
2018-5-20 13:31:30.00000,-2428700.66630,4493233.95700,3807340.86500,
2018-5-20 13:31:31.00000,-2428700.66360,4493233.95870,3807340.86440,
2018-5-20 13:31:32.00000,-2428700.65900,4493233.95470,3807340.86260,
2018-5-20 13:31:33.00000,-2428700.66500,4493233.96170,3807340.86410,
2018-5-20 13:31:34.00000,-2428700.66740,4493233.96300,3807340.86570,
2018-5-20 13:31:35.00000,-2428700.66540,4493233.95890,3807340.86620,
2018-5-20 13:31:36.00000,-2428700.66050,4493233.95600,3807340.86640,
2018-5-20 13:31:37.00000,-2428700.66220,4493233.95660,3807340.87330,
2018-5-20 13:31:38.00000,-2428700.66170,4493233.96330,3807340.86890,
2018-5-20 13:31:39.00000,-2428700.66370,4493233.96320,3807340.86990,
2018-5-20 13:31:40.00000,-2428700.65910,4493233.95720,3807340.86410,
2018-5-20 13:31:41.00000,-2428700.66290,4493233.96030,3807340.86610,
2018-5-20 13:31:42.00000,-2428700.66690,4493233.96590,3807340.86760,
2018-5-20 13:31:43.00000,-2428700.66770,4493233.96610,3807340.87070,
2018-5-20 13:31:44.00000,-2428700.66750,4493233.96810,3807340.86670,
2018-5-20 13:31:45.00000,-2428700.67080,4493233.96870,3807340.86580,
2018-5-20 13:31:46.00000,-2428700.67050,4493233.96760,3807340.87100,
2018-5-20 13:31:47.00000,-2428700.66700,4493233.96420,3807340.87190,
2018-5-20 13:31:48.00000,-2428700.66770,4493233.96500,3807340.87410,
2018-5-20 13:31:49.00000,-2428700.65960,4493233.96220,3807340.87180,
2018-5-20 13:31:50.00000,-2428700.66390,4493233.96250,3807340.87100,
2018-5-20 13:31:51.00000,-2428700.67480,4493233.97030,3807340.87320,
2018-5-20 13:31:52.00000,-2428700.66570,4493233.96500,3807340.87270,
2018-5-20 13:31:53.00000,-2428700.66310,4493233.95910,3807340.86990,
2018-5-20 13:31:54.00000,-2428700.66980,4493233.96640,3807340.87350,
2018-5-20 13:31:55.00000,-2428700.66600,4493233.96010,3807340.87590,
2018-5-20 13:31:56.00000,-2428700.66830,4493233.96500,3807340.87140,
2018-5-20 13:31:57.00000,-2428700.66710,4493233.96460,3807340.86790,
2018-5-20 13:31:58.00000,-2428700.65920,4493233.95610,3807340.86010,
2018-5-20 13:31:59.00000,-2428700.66060,4493233.95940,3807340.86890,
2018-5-20 13:32:0.00000,-2428700.66640,4493233.95790,3807340.86870,
2018-5-20 13:32:1.00000,-2428700.65920,4493233.95500,3807340.86670,
2018-5-20 13:32:2.00000,-2428700.65970,4493233.95670,3807340.87230,
2018-5-20 13:32:3.00000,-2428700.66530,4493233.96090,3807340.86670,
2018-5-20 13:32:4.00000,-2428700.66390,4493233.95840,3807340.86520,
2018-5-20 13:32:5.00000,-2428700.66320,4493233.95710,3807340.87270,
2018-5-20 13:32:6.00000,-2428700.66580,4493233.95750,3807340.86610,
2018-5-20 13:32:7.00000,-2428700.66420,4493233.95850,3807340.86850,
2018-5-20 13:32:8.00000,-2428700.66170,4493233.95960,3807340.86580,
2018-5-20 13:32:9.00000,-2428700.67010,4493233.96360,3807340.86730,
2018-5-20 13:32:10.00000,-2428700.65930,4493233.95950,3807340.86840,
2018-5-20 13:32:11.00000,-2428700.66620,4493233.95880,3807340.86870,
2018-5-20 13:32:12.00000,-2428700.66380,4493233.96160,3807340.87250,
2018-5-20 13:32:13.00000,-2428700.66070,4493233.95960,3807340.86780,
2018-5-20 13:32:14.00000,-2428700.66540,4493233.95850,3807340.86310,
2018-5-20 13:32:15.00000,-2428700.66890,4493233.96580,3807340.87610,
2018-5-20 13:32:16.00000,-2428700.66670,4493233.96440,3807340.87340,
2018-5-20 13:32:17.00000,-2428700.66170,4493233.95630,3807340.86840,
2018-5-20 13:32:18.00000,-2428700.66490,4493233.96410,3807340.87120,
2018-5-20 13:32:19.00000,-2428700.66760,4493233.96160,3807340.87080,
2018-5-20 13:32:20.00000,-2428700.66810,4493233.95940,3807340.86560,
2018-5-20 13:32:21.00000,-2428700.66850,4493233.96510,3807340.86910,
2018-5-20 13:32:22.00000,-2428700.66990,4493233.96640,3807340.87210,
2018-5-20 13:32:23.00000,-2428700.67000,4493233.96560,3807340.87550,
2018-5-20 13:32:24.00000,-2428700.66690,4493233.96360,3807340.87340,
2018-5-20 13:32:25.00000,-2428700.67020,4493233.96450,3807340.86840,
2018-5-20 13:32:26.00000,-2428700.66940,4493233.96440,3807340.87230,
2018-5-20 13:32:27.00000,-2428700.66790,4493233.96550,3807340.86920,
2018-5-20 13:32:28.00000,-2428700.66420,4493233.95850,3807340.86800,
2018-5-20 13:32:29.00000,-2428700.66500,4493233.96420,3807340.87050,
2018-5-20 13:32:30.00000,-2428700.67020,4493233.96920,3807340.86930,
2018-5-20 13:32:31.00000,-2428700.67090,4493233.96820,3807340.87050,
2018-5-20 13:32:32.00000,-2428700.66530,4493233.96520,3807340.87620,
2018-5-20 13:32:33.00000,-2428700.66620,4493233.96810,3807340.87210,
2018-5-20 13:32:34.00000,-2428700.66920,4493233.96770,3807340.87040,
2018-5-20 13:32:35.00000,-2428700.66880,4493233.97040,3807340.87160,
2018-5-20 13:32:36.00000,-2428700.66730,4493233.96910,3807340.87130,
2018-5-20 13:32:37.00000,-2428700.67520,4493233.97350,3807340.87120,
2018-5-20 13:32:38.00000,-2428700.66990,4493233.96970,3807340.87480,
2018-5-20 13:32:39.00000,-2428700.67220,4493233.97380,3807340.86960,
2018-5-20 13:32:40.00000,-2428700.67730,4493233.97540,3807340.87200,
2018-5-20 13:32:41.00000,-2428700.67510,4493233.97730,3807340.87370,
2018-5-20 13:32:42.00000,-2428700.67710,4493233.97370,3807340.87110,
2018-5-20 13:32:43.00000,-2428700.67990,4493233.97560,3807340.87440,
2018-5-20 13:32:44.00000,-2428700.67700,4493233.97630,3807340.86990,
2018-5-20 13:32:45.00000,-2428700.67830,4493233.97990,3807340.87550,
2018-5-20 13:32:46.00000,-2428700.67830,4493233.97060,3807340.87280,
2018-5-20 13:32:47.00000,-2428700.67440,4493233.97350,3807340.87260,
2018-5-20 13:32:48.00000,-2428700.67420,4493233.97250,3807340.87150,
2018-5-20 13:32:49.00000,-2428700.68130,4493233.97570,3807340.87860,
2018-5-20 13:32:50.00000,-2428700.67780,4493233.97950,3807340.87310,
2018-5-20 13:32:51.00000,-2428700.67770,4493233.97840,3807340.87500,
2018-5-20 13:32:52.00000,-2428700.67440,4493233.97130,3807340.87690,
2018-5-20 13:32:53.00000,-2428700.67900,4493233.97540,3807340.86980,
2018-5-20 13:32:54.00000,-2428700.67430,4493233.97670,3807340.87800,
2018-5-20 13:32:55.00000,-2428700.67290,4493233.96660,3807340.87660,
2018-5-20 13:32:56.00000,-2428700.67550,4493233.97900,3807340.87740,
2018-5-20 13:32:57.00000,-2428700.67730,4493233.97290,3807340.88020,
2018-5-20 13:32:58.00000,-2428700.67930,4493233.97890,3807340.87540,
2018-5-20 13:32:59.00000,-2428700.67740,4493233.97350,3807340.87410,
2018-5-20 13:33:0.00000,-2428700.67690,4493233.97790,3807340.87150,
2018-5-20 13:33:1.00000,-2428700.67950,4493233.97920,3807340.87350,
2018-5-20 13:33:2.00000,-2428700.67180,4493233.97460,3807340.87170,
2018-5-20 13:33:3.00000,-2428700.67670,4493233.97980,3807340.88250,
2018-5-20 13:33:4.00000,-2428700.67870,4493233.98100,3807340.87720,
2018-5-20 13:33:5.00000,-2428700.68080,4493233.97930,3807340.87720,
2018-5-20 13:33:6.00000,-2428700.67820,4493233.97680,3807340.87830,
2018-5-20 13:33:7.00000,-2428700.68500,4493233.98710,3807340.87880,
2018-5-20 13:33:8.00000,-2428700.68170,4493233.98320,3807340.87980,
2018-5-20 13:33:9.00000,-2428700.68290,4493233.98280,3807340.87720,
2018-5-20 13:33:10.00000,-2428700.67940,4493233.97950,3807340.87220,
2018-5-20 13:33:11.00000,-2428700.68450,4493233.98210,3807340.87660,
2018-5-20 13:33:12.00000,-2428700.68190,4493233.97820,3807340.87390,
2018-5-20 13:33:13.00000,-2428700.67980,4493233.98140,3807340.87590,
2018-5-20 13:33:14.00000,-2428700.67590,4493233.97680,3807340.87260,
2018-5-20 13:33:15.00000,-2428700.67940,4493233.98190,3807340.87990,
2018-5-20 13:33:16.00000,-2428700.67510,4493233.97590,3807340.87390,
2018-5-20 13:33:17.00000,-2428700.68100,4493233.98230,3807340.87560,
2018-5-20 13:33:18.00000,-2428700.68060,4493233.98250,3807340.87910,
2018-5-20 13:33:19.00000,-2428700.68430,4493233.99060,3807340.88030,
2018-5-20 13:33:20.00000,-2428700.68120,4493233.98380,3807340.87780,
2018-5-20 13:33:21.00000,-2428700.68020,4493233.97960,3807340.87710,
2018-5-20 13:33:22.00000,-2428700.68450,4493233.98210,3807340.88250,
2018-5-20 13:33:23.00000,-2428700.68030,4493233.97880,3807340.87980,
2018-5-20 13:33:24.00000,-2428700.68420,4493233.98160,3807340.88090,
2018-5-20 13:33:25.00000,-2428700.68540,4493233.98450,3807340.88070,
2018-5-20 13:33:26.00000,-2428700.68900,4493233.98280,3807340.88450,
2018-5-20 13:33:27.00000,-2428700.68390,4493233.97730,3807340.87670,
2018-5-20 13:33:28.00000,-2428700.68640,4493233.97820,3807340.88040,
2018-5-20 13:33:29.00000,-2428700.68250,4493233.97820,3807340.87930,
2018-5-20 13:33:30.00000,-2428700.68880,4493233.98050,3807340.88140,
2018-5-20 13:33:31.00000,-2428700.68100,4493233.97230,3807340.88070,
2018-5-20 13:33:32.00000,-2428700.67760,4493233.97240,3807340.87880,
2018-5-20 13:33:33.00000,-2428700.67900,4493233.97500,3807340.87770,
2018-5-20 13:33:34.00000,-2428700.68050,4493233.97050,3807340.88140,
2018-5-20 13:33:35.00000,-2428700.68030,4493233.97520,3807340.88030,
2018-5-20 13:33:36.00000,-2428700.68320,4493233.97460,3807340.88130,
2018-5-20 13:33:37.00000,-2428700.68350,4493233.97810,3807340.88050,
2018-5-20 13:33:38.00000,-2428700.68500,4493233.97590,3807340.88500,
2018-5-20 13:33:39.00000,-2428700.68470,4493233.97740,3807340.88060,
2018-5-20 13:33:40.00000,-2428700.68110,4493233.97420,3807340.88050,
2018-5-20 13:33:41.00000,-2428700.68300,4493233.97410,3807340.88120,
2018-5-20 13:33:42.00000,-2428700.68720,4493233.98120,3807340.88610,
2018-5-20 13:33:43.00000,-2428700.68550,4493233.97900,3807340.88600,
2018-5-20 13:33:44.00000,-2428700.68980,4493233.98070,3807340.88640,
2018-5-20 13:33:45.00000,-2428700.68220,4493233.97360,3807340.87950,
2018-5-20 13:33:46.00000,-2428700.68440,4493233.97820,3807340.88510,
2018-5-20 13:33:47.00000,-2428700.68390,4493233.97510,3807340.88130,
2018-5-20 13:33:48.00000,-2428700.69220,4493233.97840,3807340.88660,
2018-5-20 13:33:49.00000,-2428700.67750,4493233.96960,3807340.88320,
2018-5-20 13:33:50.00000,-2428700.68070,4493233.97160,3807340.88370,
2018-5-20 13:33:51.00000,-2428700.68280,4493233.97600,3807340.88570,
2018-5-20 13:33:52.00000,-2428700.69040,4493233.97630,3807340.88770,
2018-5-20 13:33:53.00000,-2428700.68150,4493233.97100,3807340.88310,
2018-5-20 13:33:54.00000,-2428700.68570,4493233.97370,3807340.88770,
2018-5-20 13:33:55.00000,-2428700.68370,4493233.97540,3807340.88740,
2018-5-20 13:33:56.00000,-2428700.68600,4493233.97900,3807340.89470,
2018-5-20 13:33:57.00000,-2428700.68920,4493233.97820,3807340.89510,
2018-5-20 13:33:58.00000,-2428700.68570,4493233.97530,3807340.88880,
2018-5-20 13:33:59.00000,-2428700.68840,4493233.97940,3807340.89600,
2018-5-20 13:34:0.00000,-2428700.68410,4493233.97580,3807340.88990,
2018-5-20 13:34:1.00000,-2428700.68680,4493233.97450,3807340.89200,
2018-5-20 13:34:2.00000,-2428700.68720,4493233.97640,3807340.89400,
2018-5-20 13:34:3.00000,-2428700.68220,4493233.96850,3807340.89130,
2018-5-20 13:34:4.00000,-2428700.69120,4493233.98320,3807340.89290,
2018-5-20 13:34:5.00000,-2428700.68910,4493233.98240,3807340.89260,
2018-5-20 13:34:6.00000,-2428700.68820,4493233.97980,3807340.89150,
2018-5-20 13:34:7.00000,-2428700.68860,4493233.97890,3807340.89160,
2018-5-20 13:34:8.00000,-2428700.69200,4493233.97960,3807340.89410,
2018-5-20 13:34:9.00000,-2428700.69000,4493233.98390,3807340.89390,
2018-5-20 13:34:10.00000,-2428700.68810,4493233.98000,3807340.89220,
2018-5-20 13:34:11.00000,-2428700.68880,4493233.97660,3807340.89040,
2018-5-20 13:34:12.00000,-2428700.68920,4493233.97850,3807340.89530,
2018-5-20 13:34:13.00000,-2428700.69030,4493233.97530,3807340.89370,
2018-5-20 13:34:14.00000,-2428700.68410,4493233.97830,3807340.89060,
2018-5-20 13:34:15.00000,-2428700.68240,4493233.97300,3807340.88710,
2018-5-20 13:34:16.00000,-2428700.68640,4493233.97650,3807340.89080,
2018-5-20 13:34:17.00000,-2428700.68260,4493233.97330,3807340.89440,
2018-5-20 13:34:18.00000,-2428700.68430,4493233.97550,3807340.89050,
2018-5-20 13:34:19.00000,-2428700.68170,4493233.97230,3807340.88790,
2018-5-20 13:34:20.00000,-2428700.68240,4493233.97770,3807340.88740,
2018-5-20 13:34:21.00000,-2428700.68100,4493233.97410,3807340.89290,
2018-5-20 13:34:22.00000,-2428700.67670,4493233.97420,3807340.89130,
2018-5-20 13:34:23.00000,-2428700.68130,4493233.97790,3807340.88680,
2018-5-20 13:34:24.00000,-2428700.68050,4493233.97670,3807340.88780,
2018-5-20 13:34:25.00000,-2428700.68730,4493233.97770,3807340.89070,
2018-5-20 13:34:26.00000,-2428700.68640,4493233.97580,3807340.88920,
2018-5-20 13:34:27.00000,-2428700.68270,4493233.97700,3807340.88990,
2018-5-20 13:34:28.00000,-2428700.68840,4493233.98470,3807340.89340,
2018-5-20 13:34:29.00000,-2428700.67870,4493233.97450,3807340.89070,
2018-5-20 13:34:30.00000,-2428700.67860,4493233.97500,3807340.88670,
2018-5-20 13:34:31.00000,-2428700.67880,4493233.97560,3807340.88880,
2018-5-20 13:34:32.00000,-2428700.68310,4493233.97610,3807340.88730,
2018-5-20 13:34:33.00000,-2428700.68270,4493233.97910,3807340.88510,
2018-5-20 13:34:34.00000,-2428700.68280,4493233.97610,3807340.88440,
2018-5-20 13:34:35.00000,-2428700.67630,4493233.97580,3807340.88560,
2018-5-20 13:34:36.00000,-2428700.67380,4493233.96790,3807340.88510,
2018-5-20 13:34:37.00000,-2428700.68110,4493233.97530,3807340.88800,
2018-5-20 13:34:38.00000,-2428700.67580,4493233.97250,3807340.88630,
2018-5-20 13:34:39.00000,-2428700.67600,4493233.97340,3807340.88620,
2018-5-20 13:34:40.00000,-2428700.67670,4493233.97490,3807340.88360,
2018-5-20 13:34:41.00000,-2428700.67950,4493233.97850,3807340.89170,
2018-5-20 13:34:42.00000,-2428700.67370,4493233.96920,3807340.88230,
2018-5-20 13:34:43.00000,-2428700.67120,4493233.97250,3807340.88160,
2018-5-20 13:34:44.00000,-2428700.67430,4493233.97360,3807340.88310,
2018-5-20 13:34:45.00000,-2428700.67140,4493233.97420,3807340.88680,
2018-5-20 13:34:46.00000,-2428700.67810,4493233.97790,3807340.88120,
2018-5-20 13:34:47.00000,-2428700.67180,4493233.96770,3807340.87560,
2018-5-20 13:34:48.00000,-2428700.67410,4493233.97150,3807340.88070,
2018-5-20 13:34:49.00000,-2428700.67530,4493233.97560,3807340.88090,
2018-5-20 13:34:50.00000,-2428700.67470,4493233.97150,3807340.88130,
2018-5-20 13:34:51.00000,-2428700.67220,4493233.96900,3807340.87910,
2018-5-20 13:34:52.00000,-2428700.67260,4493233.96840,3807340.87880,
2018-5-20 13:34:53.00000,-2428700.67560,4493233.97300,3807340.88580,
2018-5-20 13:34:54.00000,-2428700.67870,4493233.97480,3807340.88460,
2018-5-20 13:34:55.00000,-2428700.67240,4493233.97020,3807340.88030,
2018-5-20 13:34:56.00000,-2428700.67380,4493233.97190,3807340.88160,
2018-5-20 13:34:57.00000,-2428700.67520,4493233.96810,3807340.88260,
2018-5-20 13:34:58.00000,-2428700.67770,4493233.97240,3807340.88930,
2018-5-20 13:34:59.00000,-2428700.68050,4493233.97130,3807340.88220,
2018-5-20 13:35:0.00000,-2428700.67220,4493233.96580,3807340.88560,
2018-5-20 13:35:1.00000,-2428700.67450,4493233.97040,3807340.87770,
2018-5-20 13:35:2.00000,-2428700.67720,4493233.96760,3807340.87930,
2018-5-20 13:35:3.00000,-2428700.67630,4493233.96960,3807340.88580,
2018-5-20 13:35:4.00000,-2428700.67340,4493233.96700,3807340.88160,
2018-5-20 13:35:5.00000,-2428700.67820,4493233.96880,3807340.88290,
2018-5-20 13:35:6.00000,-2428700.67710,4493233.96750,3807340.88310,
2018-5-20 13:35:7.00000,-2428700.68030,4493233.96960,3807340.88140,
2018-5-20 13:35:8.00000,-2428700.67540,4493233.96600,3807340.88500,
2018-5-20 13:35:9.00000,-2428700.67640,4493233.96370,3807340.87810,
2018-5-20 13:35:10.00000,-2428700.67530,4493233.96350,3807340.87820,
2018-5-20 13:35:11.00000,-2428700.67260,4493233.96020,3807340.87830,
2018-5-20 13:35:12.00000,-2428700.66870,4493233.95730,3807340.87860,
2018-5-20 13:35:13.00000,-2428700.67270,4493233.96230,3807340.87930,
2018-5-20 13:35:14.00000,-2428700.67190,4493233.96090,3807340.88270,
2018-5-20 13:35:15.00000,-2428700.66760,4493233.95760,3807340.87400,
2018-5-20 13:35:16.00000,-2428700.67670,4493233.96490,3807340.88120,
2018-5-20 13:35:17.00000,-2428700.67570,4493233.96780,3807340.87990,
2018-5-20 13:35:18.00000,-2428700.67840,4493233.96950,3807340.88240,
2018-5-20 13:35:19.00000,-2428700.67670,4493233.97220,3807340.88070,
2018-5-20 13:35:20.00000,-2428700.67550,4493233.96740,3807340.87390,
2018-5-20 13:35:21.00000,-2428700.67450,4493233.96640,3807340.87680,
2018-5-20 13:35:22.00000,-2428700.67910,4493233.97270,3807340.88170,
2018-5-20 13:35:23.00000,-2428700.66740,4493233.96490,3807340.87640,
2018-5-20 13:35:24.00000,-2428700.67140,4493233.97150,3807340.87990,
2018-5-20 13:35:25.00000,-2428700.67350,4493233.97050,3807340.87540,
2018-5-20 13:35:26.00000,-2428700.67490,4493233.97130,3807340.87690,
2018-5-20 13:35:27.00000,-2428700.67610,4493233.97500,3807340.88190,
2018-5-20 13:35:28.00000,-2428700.67760,4493233.97510,3807340.88000,
2018-5-20 13:35:29.00000,-2428700.67720,4493233.97980,3807340.87820,
2018-5-20 13:35:30.00000,-2428700.67780,4493233.97360,3807340.87780,
2018-5-20 13:35:31.00000,-2428700.68020,4493233.98130,3807340.88100,
2018-5-20 13:35:32.00000,-2428700.67780,4493233.98080,3807340.87840,
2018-5-20 13:35:33.00000,-2428700.68070,4493233.97720,3807340.87380,
2018-5-20 13:35:34.00000,-2428700.68400,4493233.98390,3807340.87820,
2018-5-20 13:35:35.00000,-2428700.67780,4493233.97630,3807340.87720,
2018-5-20 13:35:36.00000,-2428700.67830,4493233.98190,3807340.87970,
2018-5-20 13:35:37.00000,-2428700.67480,4493233.97940,3807340.87530,
2018-5-20 13:35:38.00000,-2428700.67720,4493233.97940,3807340.87980,
2018-5-20 13:35:39.00000,-2428700.67390,4493233.98080,3807340.87270,
2018-5-20 13:35:40.00000,-2428700.68110,4493233.98430,3807340.87510,
2018-5-20 13:35:41.00000,-2428700.68080,4493233.98770,3807340.87400,
2018-5-20 13:35:42.00000,-2428700.67860,4493233.98360,3807340.87660,
2018-5-20 13:35:43.00000,-2428700.68060,4493233.98780,3807340.87770,
2018-5-20 13:35:44.00000,-2428700.68250,4493233.98720,3807340.87560,
2018-5-20 13:35:45.00000,-2428700.67610,4493233.97970,3807340.87440,
2018-5-20 13:35:46.00000,-2428700.67930,4493233.98320,3807340.87210,
2018-5-20 13:35:47.00000,-2428700.67980,4493233.98610,3807340.87690,
2018-5-20 13:35:48.00000,-2428700.67930,4493233.98710,3807340.87300,
2018-5-20 13:35:49.00000,-2428700.67520,4493233.98490,3807340.86940,
2018-5-20 13:35:50.00000,-2428700.67890,4493233.98660,3807340.88000,
2018-5-20 13:35:51.00000,-2428700.67670,4493233.98160,3807340.87090,
2018-5-20 13:35:52.00000,-2428700.67770,4493233.98410,3807340.86820,
2018-5-20 13:35:53.00000,-2428700.68090,4493233.98910,3807340.87310,
2018-5-20 13:35:54.00000,-2428700.67840,4493233.98860,3807340.86830,
