Sec,+-,+-,
2018-5-20 13:12:9.00000,4084051.48574,521384.61782,50.45123,
2018-5-20 13:12:10.00000,4084050.87519,521385.62615,50.48230,
2018-5-20 13:12:11.00000,4084050.26402,521386.62767,50.48003,
2018-5-20 13:12:12.00000,4084049.65420,521387.64333,50.48417,
2018-5-20 13:12:13.00000,4084049.05638,521388.65427,50.47214,
2018-5-20 13:12:14.00000,4084048.44586,521389.65427,50.46151,
2018-5-20 13:12:15.00000,4084047.80439,521390.71017,50.51062,
2018-5-20 13:12:16.00000,4084047.18563,521391.75947,50.51096,
2018-5-20 13:12:17.00000,4084046.55271,521392.80649,50.52966,
2018-5-20 13:12:18.00000,4084045.92320,521393.84134,50.57542,
2018-5-20 13:12:19.00000,4084045.34185,521394.82324,50.53902,
2018-5-20 13:12:20.00000,4084044.77415,521395.74706,50.55204,
2018-5-20 13:12:21.00000,4084044.23935,521396.63305,50.52809,
2018-5-20 13:12:22.00000,4084043.70939,521397.52332,50.50753,
2018-5-20 13:12:23.00000,4084043.12698,521398.48734,50.52962,
2018-5-20 13:12:24.00000,4084042.51635,521399.49755,50.54498,
2018-5-20 13:12:25.00000,4084041.91552,521400.49694,50.50827,
2018-5-20 13:12:26.00000,4084041.29565,521401.51459,50.52582,
2018-5-20 13:12:27.00000,4084040.70147,521402.51512,50.49274,
2018-5-20 13:12:28.00000,4084040.07151,521403.57032,50.54917,
2018-5-20 13:12:29.00000,4084039.45353,521404.60544,50.47247,
2018-5-20 13:12:30.00000,4084038.81134,521405.68307,50.54094,
2018-5-20 13:12:31.00000,4084038.18101,521406.72834,50.55302,
2018-5-20 13:12:32.00000,4084037.57066,521407.73897,50.55552,
2018-5-20 13:12:33.00000,4084036.94234,521408.78095,50.55042,
2018-5-20 13:12:34.00000,4084036.33762,521409.79092,50.50710,
2018-5-20 13:12:35.00000,4084035.73853,521410.79723,50.51957,
2018-5-20 13:12:36.00000,4084035.13776,521411.80123,50.52878,
2018-5-20 13:12:37.00000,4084034.52542,521412.80949,50.52976,
2018-5-20 13:12:38.00000,4084033.89495,521413.85522,50.54987,
2018-5-20 13:12:39.00000,4084033.26189,521414.90095,50.56491,
2018-5-20 13:12:40.00000,4084032.63067,521415.93932,50.56784,
2018-5-20 13:12:41.00000,4084031.98823,521416.99853,50.58860,
2018-5-20 13:12:42.00000,4084031.35281,521418.05900,50.55538,
2018-5-20 13:12:43.00000,4084030.71083,521419.12365,50.54889,
2018-5-20 13:12:44.00000,4084030.06126,521420.19558,50.54856,
2018-5-20 13:12:45.00000,4084029.42586,521421.25530,50.57311,
2018-5-20 13:12:46.00000,4084028.78896,521422.32381,50.55570,
2018-5-20 13:12:47.00000,4084028.13479,521423.40473,50.55769,
2018-5-20 13:12:48.00000,4084027.48717,521424.48589,50.55112,
2018-5-20 13:12:49.00000,4084026.85118,521425.54828,50.54065,
2018-5-20 13:12:50.00000,4084026.20197,521426.62211,50.56432,
2018-5-20 13:12:51.00000,4084025.56949,521427.68810,50.53419,
2018-5-20 13:12:52.00000,4084024.90712,521428.77836,50.53815,
2018-5-20 13:12:53.00000,4084024.27702,521429.82885,50.55095,
2018-5-20 13:12:54.00000,4084023.65468,521430.87892,50.55524,
2018-5-20 13:12:55.00000,4084023.00790,521431.93326,50.57827,
2018-5-20 13:12:56.00000,4084022.37575,521432.98896,50.54301,
2018-5-20 13:12:57.00000,4084021.75935,521434.02768,50.55250,
2018-5-20 13:12:58.00000,4084021.13238,521435.06629,50.54544,
2018-5-20 13:12:59.00000,4084020.50764,521436.09196,50.54868,
2018-5-20 13:13:0.00000,4084019.87454,521437.14247,50.54631,
2018-5-20 13:13:1.00000,4084019.25679,521438.15093,50.55201,
2018-5-20 13:13:2.00000,4084018.64711,521439.17324,50.56716,
2018-5-20 13:13:3.00000,4084018.04663,521440.17678,50.55582,
2018-5-20 13:13:4.00000,4084017.44670,521441.18367,50.56976,
2018-5-20 13:13:5.00000,4084016.84978,521442.16998,50.53996,
2018-5-20 13:13:6.00000,4084016.26427,521443.13111,50.53803,
2018-5-20 13:13:7.00000,4084015.69761,521444.09569,50.53114,
2018-5-20 13:13:8.00000,4084015.10514,521445.07206,50.52870,
2018-5-20 13:13:9.00000,4084014.51318,521446.05559,50.53061,
2018-5-20 13:13:10.00000,4084013.91271,521447.06282,50.52177,
2018-5-20 13:13:11.00000,4084013.28808,521448.09862,50.53690,
2018-5-20 13:13:12.00000,4084012.67191,521449.12732,50.55189,
2018-5-20 13:13:13.00000,4084012.04433,521450.15523,50.56360,
2018-5-20 13:13:14.00000,4084011.45499,521451.14752,50.54454,
2018-5-20 13:13:15.00000,4084010.87559,521452.11297,50.52482,
2018-5-20 13:13:16.00000,4084010.28268,521453.09329,50.52399,
2018-5-20 13:13:17.00000,4084009.67086,521454.10997,50.55846,
2018-5-20 13:13:18.00000,4084009.06162,521455.12567,50.52770,
2018-5-20 13:13:19.00000,4084008.46685,521456.11216,50.53618,
2018-5-20 13:13:20.00000,4084007.89350,521457.06452,50.55283,
2018-5-20 13:13:21.00000,4084007.33118,521458.00690,50.52928,
2018-5-20 13:13:22.00000,4084006.73784,521458.97448,50.52580,
2018-5-20 13:13:23.00000,4084006.13198,521459.99226,50.54901,
2018-5-20 13:13:24.00000,4084005.51661,521461.02043,50.52745,
2018-5-20 13:13:25.00000,4084004.90318,521462.02635,50.53172,
2018-5-20 13:13:26.00000,4084004.29137,521463.04654,50.53388,
2018-5-20 13:13:27.00000,4084003.68968,521464.05353,50.52368,
2018-5-20 13:13:28.00000,4084003.07778,521465.05478,50.52623,
2018-5-20 13:13:29.00000,4084002.45796,521466.08458,50.52360,
2018-5-20 13:13:30.00000,4084001.82601,521467.13111,50.53235,
2018-5-20 13:13:31.00000,4084001.20966,521468.16239,50.53544,
2018-5-20 13:13:32.00000,4084000.58876,521469.19288,50.53275,
2018-5-20 13:13:33.00000,4083999.97804,521470.21067,50.51579,
2018-5-20 13:13:34.00000,4083999.37491,521471.21366,50.53165,
2018-5-20 13:13:35.00000,4083998.74966,521472.24208,50.53708,
2018-5-20 13:13:36.00000,4083998.13730,521473.26406,50.53549,
2018-5-20 13:13:37.00000,4083997.52388,521474.27979,50.54311,
2018-5-20 13:13:38.00000,4083996.89085,521475.32473,50.54714,
2018-5-20 13:13:39.00000,4083996.25263,521476.38909,50.56149,
2018-5-20 13:13:40.00000,4083995.60135,521477.47917,50.52734,
2018-5-20 13:13:41.00000,4083994.95649,521478.53552,50.55134,
2018-5-20 13:13:42.00000,4083994.33516,521479.56987,50.54808,
2018-5-20 13:13:43.00000,4083993.71720,521480.60213,50.53116,
2018-5-20 13:13:44.00000,4083993.09657,521481.65482,50.52486,
2018-5-20 13:13:45.00000,4083992.46127,521482.72059,50.55813,
2018-5-20 13:13:46.00000,4083991.81626,521483.76549,50.53465,
2018-5-20 13:13:47.00000,4083991.19373,521484.82052,50.54072,
2018-5-20 13:13:48.00000,4083990.56366,521485.85907,50.54096,
2018-5-20 13:13:49.00000,4083989.92801,521486.90834,50.53300,
2018-5-20 13:13:50.00000,4083989.30396,521487.96011,50.55024,
2018-5-20 13:13:51.00000,4083988.68666,521488.99005,50.53311,
2018-5-20 13:13:52.00000,4083988.06547,521490.01750,50.54463,
2018-5-20 13:13:53.00000,4083987.44921,521491.05992,50.52831,
2018-5-20 13:13:54.00000,4083986.81006,521492.11336,50.53702,
2018-5-20 13:13:55.00000,4083986.19184,521493.13002,50.53839,
2018-5-20 13:13:56.00000,4083985.59481,521494.14139,50.53465,
2018-5-20 13:13:57.00000,4083984.98522,521495.15750,50.53319,
2018-5-20 13:13:58.00000,4083984.38330,521496.16711,50.50597,
2018-5-20 13:13:59.00000,4083983.76678,521497.17825,50.53005,
2018-5-20 13:14:0.00000,4083983.18723,521498.15641,50.52391,
2018-5-20 13:14:1.00000,4083982.61253,521499.10712,50.52737,
2018-5-20 13:14:2.00000,4083982.02730,521500.06845,50.54440,
2018-5-20 13:14:3.00000,4083981.43344,521501.05720,50.52071,
2018-5-20 13:14:4.00000,4083980.82025,521502.07721,50.53437,
2018-5-20 13:14:5.00000,4083980.20901,521503.08706,50.53541,
2018-5-20 13:14:6.00000,4083979.59031,521504.10821,50.53760,
2018-5-20 13:14:7.00000,4083978.98431,521505.11963,50.53284,
2018-5-20 13:14:8.00000,4083978.37068,521506.13894,50.53177,
2018-5-20 13:14:9.00000,4083977.75350,521507.16823,50.55594,
2018-5-20 13:14:10.00000,4083977.14823,521508.17773,50.54802,
2018-5-20 13:14:11.00000,4083976.54293,521509.17557,50.55894,
2018-5-20 13:14:12.00000,4083975.94057,521510.17830,50.55362,
2018-5-20 13:14:13.00000,4083975.33020,521511.19048,50.54835,
2018-5-20 13:14:14.00000,4083974.72444,521512.21302,50.56562,
2018-5-20 13:14:15.00000,4083974.09422,521513.24950,50.54873,
2018-5-20 13:14:16.00000,4083973.47035,521514.29271,50.55805,
2018-5-20 13:14:17.00000,4083972.84604,521515.32884,50.58659,
2018-5-20 13:14:18.00000,4083972.21562,521516.36268,50.54830,
2018-5-20 13:14:19.00000,4083971.59914,521517.40058,50.56175,
2018-5-20 13:14:20.00000,4083970.97115,521518.41968,50.56282,
2018-5-20 13:14:21.00000,4083970.37491,521519.40429,50.56694,
2018-5-20 13:14:22.00000,4083969.80648,521520.36940,50.57643,
2018-5-20 13:14:23.00000,4083969.21410,521521.33139,50.59267,
2018-5-20 13:14:24.00000,4083968.65073,521522.27340,50.56368,
2018-5-20 13:14:25.00000,4083968.09350,521523.23272,50.52524,
2018-5-20 13:14:26.00000,4083967.52985,521524.17062,50.54842,
2018-5-20 13:14:27.00000,4083966.96130,521525.10782,50.56616,
2018-5-20 13:14:28.00000,4083966.39979,521526.04781,50.55667,
2018-5-20 13:14:29.00000,4083965.86226,521526.94669,50.54108,
2018-5-20 13:14:30.00000,4083965.34212,521527.81435,50.53472,
2018-5-20 13:14:31.00000,4083964.83387,521528.63485,50.55699,
2018-5-20 13:14:32.00000,4083964.34023,521529.45841,50.57964,
2018-5-20 13:14:33.00000,4083963.80173,521530.36493,50.56221,
2018-5-20 13:14:34.00000,4083963.22654,521531.32083,50.55302,
2018-5-20 13:14:35.00000,4083962.67295,521532.23050,50.53389,
2018-5-20 13:14:36.00000,4083962.15351,521533.09656,50.55357,
2018-5-20 13:14:37.00000,4083961.63131,521533.97012,50.53230,
2018-5-20 13:14:38.00000,4083961.09667,521534.85645,50.54582,
2018-5-20 13:14:39.00000,4083960.54227,521535.76970,50.56459,
2018-5-20 13:14:40.00000,4083960.00758,521536.66757,50.56239,
2018-5-20 13:14:41.00000,4083959.46240,521537.57720,50.55171,
2018-5-20 13:14:42.00000,4083958.88398,521538.52855,50.54881,
2018-5-20 13:14:43.00000,4083958.30470,521539.48502,50.55840,
2018-5-20 13:14:44.00000,4083957.75296,521540.40911,50.53802,
2018-5-20 13:14:45.00000,4083957.19853,521541.33548,50.54772,
2018-5-20 13:14:46.00000,4083956.64371,521542.25937,50.55260,
2018-5-20 13:14:47.00000,4083956.08750,521543.19783,50.54821,
2018-5-20 13:14:48.00000,4083955.52727,521544.13235,50.52919,
2018-5-20 13:14:49.00000,4083954.95383,521545.07422,50.54511,
2018-5-20 13:14:50.00000,4083954.40100,521545.99008,50.54481,
2018-5-20 13:14:51.00000,4083953.84162,521546.91928,50.56662,
2018-5-20 13:14:52.00000,4083953.27817,521547.85521,50.55139,
2018-5-20 13:14:53.00000,4083952.70818,521548.79979,50.53890,
2018-5-20 13:14:54.00000,4083952.12378,521549.76465,50.54418,
2018-5-20 13:14:55.00000,4083951.56131,521550.69147,50.53761,
2018-5-20 13:14:56.00000,4083951.00665,521551.61934,50.53763,
2018-5-20 13:14:57.00000,4083950.43979,521552.54355,50.54490,
2018-5-20 13:14:58.00000,4083949.87170,521553.49975,50.54424,
2018-5-20 13:14:59.00000,4083949.30560,521554.43572,50.55220,
2018-5-20 13:15:0.00000,4083948.72177,521555.39659,50.55138,
2018-5-20 13:15:1.00000,4083948.14152,521556.35750,50.55995,
2018-5-20 13:15:2.00000,4083947.56964,521557.30275,50.55816,
2018-5-20 13:15:3.00000,4083947.00136,521558.23183,50.55600,
2018-5-20 13:15:4.00000,4083946.46444,521559.15856,50.55737,
2018-5-20 13:15:5.00000,4083945.88579,521560.10293,50.51577,
2018-5-20 13:15:6.00000,4083945.29028,521561.08546,50.55075,
2018-5-20 13:15:7.00000,4083944.71207,521562.05698,50.55181,
2018-5-20 13:15:8.00000,4083944.13498,521562.97410,50.48821,
2018-5-20 13:15:9.00000,4083943.58533,521563.94790,50.54469,
2018-5-20 13:15:10.00000,4083943.00352,521564.90338,50.54417,
2018-5-20 13:15:11.00000,4083942.44477,521565.83778,50.54466,
2018-5-20 13:15:12.00000,4083941.86815,521566.79607,50.54255,
2018-5-20 13:15:13.00000,4083941.28090,521567.77596,50.56718,
2018-5-20 13:15:14.00000,4083940.68374,521568.77295,50.53960,
2018-5-20 13:15:15.00000,4083940.07528,521569.76187,50.55437,
2018-5-20 13:15:16.00000,4083939.50331,521570.71100,50.52855,
2018-5-20 13:15:17.00000,4083938.95184,521571.64162,50.55215,
2018-5-20 13:15:18.00000,4083938.39951,521572.55284,50.57667,
2018-5-20 13:15:19.00000,4083937.84306,521573.46960,50.56004,
2018-5-20 13:15:20.00000,4083937.29308,521574.39681,50.56583,
2018-5-20 13:15:21.00000,4083936.74759,521575.30940,50.56174,
2018-5-20 13:15:22.00000,4083936.18871,521576.22990,50.54254,
2018-5-20 13:15:23.00000,4083935.61622,521577.18483,50.56075,
2018-5-20 13:15:24.00000,4083935.04848,521578.12536,50.58007,
2018-5-20 13:15:25.00000,4083934.50432,521579.04801,50.57025,
2018-5-20 13:15:26.00000,4083933.96609,521579.94205,50.54776,
2018-5-20 13:15:27.00000,4083933.41563,521580.85147,50.56678,
2018-5-20 13:15:28.00000,4083932.84506,521581.80562,50.56061,
2018-5-20 13:15:29.00000,4083932.27519,521582.75104,50.55363,
2018-5-20 13:15:30.00000,4083931.70155,521583.70081,50.56820,
2018-5-20 13:15:31.00000,4083931.13163,521584.64782,50.56879,
2018-5-20 13:15:32.00000,4083930.56646,521585.59772,50.55941,
2018-5-20 13:15:33.00000,4083930.00567,521586.52794,50.55044,
2018-5-20 13:15:34.00000,4083929.44842,521587.46329,50.56777,
2018-5-20 13:15:35.00000,4083928.89173,521588.38542,50.56666,
2018-5-20 13:15:36.00000,4083928.34429,521589.30321,50.55935,
2018-5-20 13:15:37.00000,4083927.77535,521590.22682,50.54307,
2018-5-20 13:15:38.00000,4083927.22456,521591.17667,50.55001,
2018-5-20 13:15:39.00000,4083926.67582,521592.08731,50.55225,
2018-5-20 13:15:40.00000,4083926.12776,521592.97654,50.53618,
2018-5-20 13:15:41.00000,4083925.61594,521593.83686,50.55487,
2018-5-20 13:15:42.00000,4083925.10979,521594.66840,50.55106,
2018-5-20 13:15:43.00000,4083924.61575,521595.48869,50.55759,
2018-5-20 13:15:44.00000,4083924.13878,521596.28301,50.55859,
2018-5-20 13:15:45.00000,4083923.71590,521596.98728,50.56987,
2018-5-20 13:15:46.00000,4083923.38262,521597.53988,50.54619,
2018-5-20 13:15:47.00000,4083923.16014,521597.91881,50.55320,
2018-5-20 13:15:48.00000,4083923.03628,521598.11886,50.54582,
2018-5-20 13:15:49.00000,4083922.96858,521598.22364,50.54760,
2018-5-20 13:15:50.00000,4083922.95939,521598.25052,50.54743,
2018-5-20 13:15:51.00000,4083922.95625,521598.24740,50.54311,
2018-5-20 13:15:52.00000,4083922.95880,521598.24761,50.53821,
2018-5-20 13:15:53.00000,4083922.96348,521598.24787,50.53664,
2018-5-20 13:15:54.00000,4083922.96080,521598.24917,50.54005,
2018-5-20 13:15:55.00000,4083922.96168,521598.24924,50.54105,
2018-5-20 13:15:56.00000,4083922.95713,521598.25164,50.54762,
2018-5-20 13:15:57.00000,4083922.95850,521598.24717,50.53612,
2018-5-20 13:15:58.00000,4083922.95892,521598.25304,50.54124,
2018-5-20 13:15:59.00000,4083922.96170,521598.25424,50.54870,
2018-5-20 13:16:0.00000,4083922.95917,521598.24794,50.53956,
2018-5-20 13:16:1.00000,4083922.96016,521598.24963,50.53192,
2018-5-20 13:16:2.00000,4083922.96133,521598.24750,50.53535,
2018-5-20 13:16:3.00000,4083922.96126,521598.25068,50.53346,
2018-5-20 13:16:4.00000,4083922.96102,521598.25231,50.53977,
2018-5-20 13:16:5.00000,4083922.95571,521598.25305,50.54068,
2018-5-20 13:16:6.00000,4083922.95939,521598.25414,50.53012,
2018-5-20 13:16:7.00000,4083922.95783,521598.24855,50.53086,
2018-5-20 13:16:8.00000,4083922.95867,521598.25607,50.54325,
2018-5-20 13:16:9.00000,4083922.95902,521598.25542,50.55344,
2018-5-20 13:16:10.00000,4083922.96066,521598.25647,50.55510,
2018-5-20 13:16:11.00000,4083922.95816,521598.25170,50.52826,
2018-5-20 13:16:12.00000,4083922.95194,521598.25365,50.54621,
2018-5-20 13:16:13.00000,4083922.96254,521598.25098,50.52425,
2018-5-20 13:16:14.00000,4083922.95794,521598.25055,50.52788,
2018-5-20 13:16:15.00000,4083922.96264,521598.25223,50.53511,
2018-5-20 13:16:16.00000,4083922.95833,521598.25362,50.53736,
2018-5-20 13:16:17.00000,4083922.96011,521598.25129,50.53698,
2018-5-20 13:16:18.00000,4083922.95857,521598.24954,50.53436,
2018-5-20 13:16:19.00000,4083922.95691,521598.25360,50.54608,
2018-5-20 13:16:20.00000,4083922.96171,521598.24907,50.53385,
2018-5-20 13:16:21.00000,4083922.95672,521598.25357,50.54734,
2018-5-20 13:16:22.00000,4083922.96089,521598.24884,50.53876,
2018-5-20 13:16:23.00000,4083922.95456,521598.25413,50.55888,
2018-5-20 13:16:24.00000,4083922.95728,521598.25377,50.54860,
2018-5-20 13:16:25.00000,4083922.95585,521598.25211,50.54400,
2018-5-20 13:16:26.00000,4083922.96452,521598.24603,50.51643,
2018-5-20 13:16:27.00000,4083922.96114,521598.26063,50.55031,
2018-5-20 13:16:28.00000,4083922.95889,521598.26291,50.56464,
2018-5-20 13:16:29.00000,4083922.95607,521598.25662,50.55004,
2018-5-20 13:16:30.00000,4083922.95921,521598.25538,50.54603,
2018-5-20 13:16:31.00000,4083922.95757,521598.26093,50.56090,
2018-5-20 13:16:32.00000,4083922.95695,521598.26016,50.55906,
2018-5-20 13:16:33.00000,4083922.95958,521598.25152,50.54185,
2018-5-20 13:16:34.00000,4083922.95308,521598.26318,50.57154,
2018-5-20 13:16:35.00000,4083922.95851,521598.26288,50.55681,
2018-5-20 13:16:36.00000,4083922.95581,521598.26003,50.55641,
2018-5-20 13:16:37.00000,4083922.95665,521598.26210,50.55829,
2018-5-20 13:16:38.00000,4083922.95752,521598.26137,50.55746,
2018-5-20 13:16:39.00000,4083922.95547,521598.26111,50.56285,
2018-5-20 13:16:40.00000,4083922.95290,521598.26000,50.54879,
2018-5-20 13:16:41.00000,4083922.94788,521598.26278,50.56281,
2018-5-20 13:16:42.00000,4083922.95216,521598.25989,50.55428,
2018-5-20 13:16:43.00000,4083922.94919,521598.26230,50.56490,
2018-5-20 13:16:44.00000,4083922.94982,521598.25485,50.55054,
2018-5-20 13:16:45.00000,4083922.94271,521598.26460,50.57237,
2018-5-20 13:16:46.00000,4083922.94882,521598.25692,50.55787,
2018-5-20 13:16:47.00000,4083922.95734,521598.25946,50.54836,
2018-5-20 13:16:48.00000,4083922.95419,521598.25959,50.54807,
2018-5-20 13:16:49.00000,4083922.95653,521598.25570,50.54593,
2018-5-20 13:16:50.00000,4083922.95501,521598.25847,50.54864,
2018-5-20 13:16:51.00000,4083922.95169,521598.25815,50.55006,
2018-5-20 13:16:52.00000,4083922.95242,521598.25623,50.55058,
2018-5-20 13:16:53.00000,4083922.95336,521598.25503,50.55432,
2018-5-20 13:16:54.00000,4083922.95261,521598.25578,50.55782,
2018-5-20 13:16:55.00000,4083922.94848,521598.25765,50.56066,
2018-5-20 13:16:56.00000,4083922.94693,521598.25600,50.55256,
2018-5-20 13:16:57.00000,4083922.95375,521598.25414,50.53881,
2018-5-20 13:16:58.00000,4083922.95093,521598.25601,50.54790,
2018-5-20 13:16:59.00000,4083922.94763,521598.25195,50.55745,
2018-5-20 13:17:0.00000,4083922.94794,521598.25618,50.55472,
2018-5-20 13:17:1.00000,4083922.95195,521598.25550,50.54221,
2018-5-20 13:17:2.00000,4083922.94533,521598.25301,50.55119,
2018-5-20 13:17:3.00000,4083922.94685,521598.25267,50.54599,
2018-5-20 13:17:4.00000,4083922.95263,521598.25451,50.54263,
2018-5-20 13:17:5.00000,4083922.94812,521598.25215,50.54631,
2018-5-20 13:17:6.00000,4083922.94613,521598.25266,50.55312,
2018-5-20 13:17:7.00000,4083922.94524,521598.25173,50.55381,
2018-5-20 13:17:8.00000,4083922.94911,521598.25204,50.54598,
2018-5-20 13:17:9.00000,4083922.94859,521598.25093,50.53817,
2018-5-20 13:17:10.00000,4083922.94077,521598.25259,50.55060,
2018-5-20 13:17:11.00000,4083922.94735,521598.24950,50.53215,
2018-5-20 13:17:12.00000,4083922.94985,521598.24776,50.53698,
2018-5-20 13:17:13.00000,4083922.94678,521598.25422,50.55209,
2018-5-20 13:17:14.00000,4083922.94736,521598.25429,50.54632,
2018-5-20 13:17:15.00000,4083922.94642,521598.25217,50.55656,
2018-5-20 13:17:16.00000,4083922.94409,521598.25386,50.55750,
2018-5-20 13:17:17.00000,4083922.94993,521598.25113,50.54556,
2018-5-20 13:17:18.00000,4083922.95050,521598.25311,50.55429,
2018-5-20 13:17:19.00000,4083922.94609,521598.25432,50.55818,
2018-5-20 13:17:20.00000,4083922.94967,521598.25147,50.55456,
2018-5-20 13:17:21.00000,4083922.94983,521598.25311,50.55535,
2018-5-20 13:17:22.00000,4083922.95550,521598.24976,50.54129,
2018-5-20 13:17:23.00000,4083922.95062,521598.25013,50.55180,
2018-5-20 13:17:24.00000,4083922.94635,521598.25246,50.55400,
2018-5-20 13:17:25.00000,4083922.95323,521598.24959,50.54815,
2018-5-20 13:17:26.00000,4083922.95078,521598.24732,50.55657,
2018-5-20 13:17:27.00000,4083922.94722,521598.25104,50.55583,
2018-5-20 13:17:28.00000,4083922.95530,521598.24780,50.54622,
2018-5-20 13:17:29.00000,4083922.95016,521598.25303,50.55341,
2018-5-20 13:17:30.00000,4083922.95319,521598.24939,50.54570,
2018-5-20 13:17:31.00000,4083922.95399,521598.25055,50.54780,
2018-5-20 13:17:32.00000,4083922.95131,521598.25251,50.55521,
2018-5-20 13:17:33.00000,4083922.95374,521598.25055,50.54448,
2018-5-20 13:17:34.00000,4083922.95197,521598.25295,50.54917,
2018-5-20 13:17:35.00000,4083922.95031,521598.25305,50.54771,
2018-5-20 13:17:36.00000,4083922.95237,521598.25159,50.54813,
2018-5-20 13:17:37.00000,4083922.95249,521598.25295,50.55298,
2018-5-20 13:17:38.00000,4083922.95245,521598.25160,50.54635,
2018-5-20 13:17:39.00000,4083922.95713,521598.25144,50.54678,
2018-5-20 13:17:40.00000,4083922.94785,521598.25286,50.55866,
2018-5-20 13:17:41.00000,4083922.95464,521598.25068,50.54510,
2018-5-20 13:17:42.00000,4083922.95046,521598.25208,50.55584,
